,spec_no,mz,intensity,signal
6539,431,728.3936959362904,98181.0201449613,1
6540,431,729.3935124676926,34090.06537180736,1
6541,431,730.4358217667423,504382.75061394775,1
6542,431,745.4152647902846,47057.61309874125,1
6543,431,751.4338056703493,175469.48140133705,1
6544,431,752.4347434089882,67909.90878663876,1
6545,431,768.3728155982868,25943.91682215122,1
6546,431,776.3924857211778,28390.100096379618,1
6547,431,776.8885743201935,56141.05540183112,1
6548,431,777.3883236269407,37405.64813688737,1
6549,431,777.5729605053567,458161.2044260242,1
6550,431,822.4722522106799,167107.6020717076,1
6551,431,823.4728438832993,88790.21858745089,1
6552,431,829.2945193629694,273368.18208468,1
6553,431,856.45082940881,62706.59452877592,1
6554,431,857.4520901516751,25157.67991480097,1
6555,431,951.5140116885816,195009.99788308743,1
6556,431,952.5149051550663,108187.696366235,1
6557,431,1039.4030626653423,173777.77122312726,1
6558,431,1062.5477794868548,85723.22681466711,1
6559,431,1063.4904349496287,211513.50751745072,1
6560,431,1063.5476245880127,34578.63080356518,1
6561,431,1079.5718397428204,100697.35566747654,1
6562,431,1080.5721136402235,56742.24348871887,1
6563,431,1098.8355410327936,577194.4631075544,1
6564,431,1148.2612686108523,562591.4490460337,1
6565,431,1223.861016068475,626601.4741227214,0
6566,431,1233.7303600436337,523875.6988692152,1
6567,431,1242.632386552527,80158.22540419828,1
6568,431,1243.6322315475704,66412.99068199277,1
6569,431,1251.3202549587547,180449.19007920005,1
6570,431,1264.5984034766946,162066.90612947263,1
6571,431,1313.66981532808,30572.29917113905,1
6572,431,1338.0450918809431,25744.860121944927,1
6573,431,1381.7907040680136,151776.87432644505,1
6574,455,101.07110045386142,14855.716253874733,1
6575,455,120.082457337704,137269.91819144043,1
6576,455,121.08434807499752,15420.428249278651,1
6577,455,124.06687665561547,9986.880397778204,1
6578,455,129.10267963945626,20525.399283259747,1
6579,455,130.0868444527145,16015.856666362391,1
6580,455,136.07521767086453,23649.21119976044,1
6581,455,143.11762619018555,11240.3637729298,1
6582,455,147.11241625500963,23377.156939835982,1
6583,455,157.09700333444695,9342.312205337452,1
6584,455,157.13313988844553,29067.38684854905,1
6585,455,159.0914618635977,9866.741372454766,1
6586,455,167.08216543154867,10944.191501497688,1
6587,455,169.09698800223214,10229.09667109898,1
6588,455,169.13342174953883,10332.91293917762,1
6589,455,171.11287057810816,11583.661134706694,1
6590,455,173.12847053917656,10861.020261952475,1
6591,455,175.11828081269832,17821.08874809879,1
6592,455,177.10235675518328,13608.673211669922,1
6593,455,181.0969712999132,5783.845362345378,1
6594,455,183.11279641428305,8163.185719151651,1
6595,455,183.1491845492659,11719.899977509727,1
6596,455,185.092212014355,27090.36780369002,1
6597,455,185.12851819992065,58711.356696955365,1
6598,455,185.16483269668208,8958.607747799013,1
6599,455,186.0873983931372,21993.274503168755,1
6600,455,186.12887052026124,8288.955909313541,1
6601,455,187.07138804900345,7154.199477288662,1
6602,455,187.10780110566512,7025.900724328082,1
6603,455,197.1285012039484,10788.38498397528,1
6604,455,199.1077493123962,8527.869392210734,1
6605,455,199.1810508169779,10653.925545911092,1
6606,455,200.139216524012,13714.645314145557,1
6607,455,201.12378088172508,19209.20873693568,1
6608,455,211.1441279125821,11802.506668722554,1
6609,455,212.103123043745,9746.754577323718,1
6610,455,213.0870763547251,69566.20296238855,1
6611,455,214.08940563370697,17288.19540452535,1
6612,455,214.11844499017536,14130.677846418766,1
6613,455,215.1376707115952,10932.073610017738,1
6614,455,226.08250896747296,9647.58309171858,1
6615,455,226.11853833879744,11050.166626957483,1
6616,455,227.10270807694417,9247.75575194067,1
6617,455,227.17542460318387,8434.761347355454,1
6618,455,228.1343204715709,18610.563082383705,1
6619,455,229.1174087524414,13245.057282418917,1
6620,455,233.1648914112764,10365.77552653294,1
6621,455,242.1499839477539,9791.42470425415,1
6622,455,243.10902965228613,16857.873908450074,1
6623,455,243.1332272366361,8492.638192329321,1
6624,455,244.09252347651216,11951.540196487584,1
6625,455,244.16563871795057,9997.474643370684,1
6626,455,246.18143502940305,12390.768734193884,1
6627,455,249.1234001017505,11447.143177577427,1
6628,455,254.15002351648667,6278.747372913361,1
6629,455,256.1657513297178,17792.676456140325,1
6630,455,258.10845724438866,13157.075309841215,1
6631,455,266.15004780418,15600.178590366717,1
6632,455,268.16578991885115,8453.413863904585,1
6633,455,278.1503419106051,8872.38068251284,1
6634,455,284.1257223117571,7147.100071599878,1
6635,455,284.1615459021507,17004.520886526363,1
6636,455,285.15669226521595,11898.11487562619,1
6637,455,298.17575426500326,13589.059680619806,1
6638,455,299.1720235516948,11144.538309281104,1
6639,455,313.18705287835536,8994.427474711492,1
6640,455,326.17123680024565,23428.23554772632,1
6641,455,327.20402980495146,9397.571653793952,1
6642,455,345.15410174201514,10124.849314083773,1
6643,455,352.702959425906,13658.589821513662,1
6644,455,355.2343729360092,8545.201262561595,1
6645,455,371.1927482392599,39240.29237702878,1
6646,455,372.1944031818605,11411.010539451205,1
6647,455,383.2301216125488,14319.80345560731,1
6648,455,395.1923417716191,14982.158027898857,1
6649,455,409.244911634005,11579.340286447452,1
6650,455,413.20497230861497,26288.83476904164,1
6651,455,414.206652417595,8669.96774047098,1
6652,455,459.22448149769895,15368.905082146648,1
6653,455,470.2322138323103,15618.597655410767,1
6654,455,497.2710725117505,11702.408973100224,1
6655,455,555.2736493453239,14933.05014415852,1
6656,455,556.743772594338,18194.788216430778,1
6657,455,558.2924221995374,21642.83641140987,1
6658,455,558.7981200466267,56649.84390403218,1
6659,455,558.8017289256321,66558.81875377393,1
6660,455,559.3027339540679,48640.592860215285,1
6661,455,559.8041988888302,19048.74513723013,1
6662,455,567.9337225070603,41559.086686344286,1
6663,455,576.3048777860754,20085.48735331554,1
6664,455,589.3098644578313,12748.26060963826,1
6665,455,607.3465989765368,20693.0584347452,1
6666,455,608.3471600700827,11471.087425321692,1
6667,455,610.3548920556841,19083.208325735337,1
6668,455,611.8251243231123,23064.442939463603,1
6669,455,612.3268212738985,20442.8303486131,1
6670,455,636.3335455140071,17358.062767484294,1
6671,455,645.3256795454998,16914.97358283948,1
6672,455,654.3463140662742,44831.2122010125,1
6673,455,655.3485493229384,19264.13157720151,1
6674,455,686.3877447622793,18574.791116255303,1
6675,455,704.3973349141334,160402.0501994395,1
6676,455,705.4037350529195,56543.95516743791,1
6677,455,706.4073601973685,19588.455938078227,1
6678,455,753.4133379255022,30403.98418587821,1
6679,455,754.4122844657512,16505.119057664968,1
6680,455,791.4301466478385,76700.55712719251,1
6681,455,792.4324557021139,37884.18238701677,1
6682,455,852.4540254035883,27370.91693633425,1
6683,455,867.4546746588372,32811.78304252996,1
6684,455,868.4536539713541,17506.999240866553,1
6685,455,904.5130120639144,44755.93073700214,1
6686,455,905.5135636506258,26179.896902419903,1
6687,455,970.4887420494518,21521.67281405464,1
6688,455,980.533102268126,20362.70395839505,1
6689,455,980.5451241825403,21361.318400522297,1
6690,455,981.5314535701976,17489.018221148322,1
6691,455,1019.54498701336,37542.669854108026,1
6692,455,1020.5461146036783,26850.930678985736,1
6693,455,1038.5313215086446,19403.195927366,1
6694,455,1041.555816482502,30480.269824213323,1
6695,455,1081.9943520617148,47933.16560873102,1
6696,455,1116.5935230211876,202317.95924844543,1
6697,455,1117.5950384472394,128747.93172919143,1
6698,455,1118.5938804889547,44112.1261678893,1
6699,455,1212.198593704241,170696.74270146727,1
6700,455,1222.645708356585,37226.6132378458,1
6701,455,1223.6473343220164,27713.36841485856,1
6702,455,1270.3721725440537,123922.69432143448,1
6703,455,1294.3356862015785,194622.20555997413,1
6704,462,101.07113841130185,28345.62524126493,1
6705,462,102.05527213767722,30240.900729935256,1
6706,462,110.07154851050892,42290.455129344,1
6707,462,120.08330364550574,87875.13077163696,1
6708,462,121.0846104891795,13559.284528480386,1
6709,462,129.06610804590684,11493.47889328003,1
6710,462,129.10311480266293,54766.99418305188,1
6711,462,130.06574003575213,11414.698799327269,1
6712,462,130.08699996948243,20352.762495651245,1
6713,462,136.0749276968149,71591.10765931832,1
6714,462,137.1103456458267,78558.20597590233,1
6715,462,141.10235377720423,15258.476095353595,1
6716,462,143.11625942817102,20379.86478159978,1
6717,462,147.1119693956877,30331.664107975208,1
6718,462,155.08262196709128,13832.82426222633,1
6719,462,155.12774328283362,61718.68412746395,1
6720,462,157.0967105833952,10001.803149262736,1
6721,462,157.1332326925026,18752.46737584528,1
6722,462,158.09162557850712,8940.03476124639,1
6723,462,159.0767894145871,13132.530651061004,1
6724,462,159.0914920499955,16086.35223493905,1
6725,462,159.11164024897985,19074.314369474137,1
6726,462,167.08326513671875,9905.7294499588,1
6727,462,169.0969968734249,16246.435217974264,1
6728,462,169.13332929109274,24278.156080296165,1
6729,462,171.1127058175894,15383.8897075164,1
6730,462,173.09175573610793,14428.078736641828,1
6731,462,173.12851741396148,63045.277409219976,1
6732,462,175.1176856386978,25164.32083372943,1
6733,462,183.1127610718463,28771.830229360505,1
6734,462,183.14899910270395,17216.560887537995,1
6735,462,185.09192576090496,22256.445792414343,1
6736,462,185.12817024817832,29195.41815834412,1
6737,462,185.16507068122783,18771.68474115785,1
6738,462,186.12427673339843,20683.139993339115,1
6739,462,187.1078552587072,17281.253046198264,1
6740,462,187.14431603933343,16741.29266749228,1
6741,462,197.1283375439723,18201.1640207425,1
6742,462,198.15040766092,59130.36100521437,1
6743,462,199.0715237785788,8510.10562442097,1
6744,462,199.10782787846583,11599.904560659446,1
6745,462,199.1810395567568,22311.04368750032,1
6746,462,200.1380843495935,15058.79484594159,1
6747,462,201.1236617218904,67528.6923213658,1
6748,462,204.134037991448,66864.74666670476,1
6749,462,207.112558075876,11759.167001474989,1
6750,462,211.14433138298267,15907.3879941738,1
6751,462,212.1031639099121,13151.522171417872,1
6752,462,213.08690744287827,57667.03049429725,1
6753,462,215.138109028633,20616.28712180565,1
6754,462,216.09761468796503,11529.644208853586,1
6755,462,217.08501312698144,13377.845134009483,1
6756,462,217.1357313302847,28630.22720412719,1
6757,462,226.1180640067763,14705.45878285852,1
6758,462,227.1750041574672,14637.760976722277,1
6759,462,228.13409249179333,23774.7373775689,1
6760,462,229.11697405646828,20080.751629226343,1
6761,462,233.16491949898847,14269.928350465638,1
6762,462,235.1083727258397,27342.34971926907,1
6763,462,240.13424173990884,21738.26171573457,1
6764,462,242.15085717403528,19516.23645059268,1
6765,462,243.1332174358945,16243.96723391793,1
6766,462,244.09286048525857,19392.71921308608,1
6767,462,244.165789604187,12070.8660642675,1
6768,462,245.13031193829968,19413.26512654968,1
6769,462,258.1450281624842,8665.49073944188,1
6770,462,261.1577328768644,14494.972744894028,1
6771,462,316.1681766884,11495.982009064915,1
6772,462,317.217738515323,36195.18995709763,1
6773,462,379.36349449363735,45068.01921733471,1
6774,462,473.25487134997707,29684.803411995228,1
6775,462,740.1203548459241,19344.044013535306,1
6776,462,852.4461319422958,32979.612357904414,1
6777,469,101.07110088974682,72354.59400774828,1
6778,469,102.0551675025453,32586.24398323221,1
6779,469,110.0712500478707,56369.29579910578,1
6780,469,115.08680221269717,17330.902094858997,1
6781,469,120.08384392569752,65122.86898334674,1
6782,469,121.08437398962072,9717.085884120012,1
6783,469,127.0867042541504,32193.364529442788,1
6784,469,129.0659973556931,25769.093640851544,1
6785,469,129.1031141123756,89094.14049045324,1
6786,469,130.06553902531303,16527.945569928906,1
6787,469,130.0870863899352,44142.16906216031,1
6788,469,136.0749330396776,75849.2078505677,1
6789,469,137.11062018478972,67453.75090331066,1
6790,469,141.0659250418345,15809.994808793068,1
6791,469,141.10251253145236,17112.686380403535,1
6792,469,143.11759610224908,44937.07434428349,1
6793,469,147.1120155966206,69257.2354951482,1
6794,469,155.08204007739863,28331.609722972906,1
6795,469,155.12776527823982,40817.84660272284,1
6796,469,157.09669720350638,15855.621590789253,1
6797,469,157.13268362360893,76836.21188180224,1
6798,469,159.076245198723,20618.224195786104,1
6799,469,159.09129933477607,28747.94987387796,1
6800,469,167.08416682917897,10303.723263356744,1
6801,469,169.0966604974072,30824.7487194611,1
6802,469,169.1334044683547,13275.674235271272,1
6803,469,171.07574415940505,22857.335510327262,1
6804,469,171.11263390256647,45444.49008815832,1
6805,469,173.09207820892334,12805.395965099337,1
6806,469,173.12863431455477,38008.42826416501,1
6807,469,175.11720697666573,36479.14046068889,1
6808,469,181.0965373404074,13484.561819748593,1
6809,469,183.1126938680737,37146.823231042064,1
6810,469,183.1491252086201,19487.01483981629,1
6811,469,185.0919201825116,25525.11995355396,1
6812,469,185.1281537261025,135370.13276265506,1
6813,469,185.16545166462768,23444.624377128406,1
6814,469,186.0879425226256,43874.944259510485,1
6815,469,186.1272519814848,13098.874156243874,1
6816,469,187.0713636204154,23175.33294810792,1
6817,469,187.10789590952348,14333.007508555238,1
6818,469,187.14437180858548,20686.531605013348,1
6819,469,189.087497631153,17422.563001247552,1
6820,469,197.1285703483295,20312.811084044264,1
6821,469,198.0874004753269,20413.184192420675,1
6822,469,199.0711147474206,28520.5585592726,1
6823,469,199.1076615948544,29138.25874289397,1
6824,469,199.1813070189278,23513.090503962536,1
6825,469,200.1387541724033,22494.1832473682,1
6826,469,201.08744184276725,10139.247170846673,1
6827,469,201.1244796752929,80617.9282605648,1
6828,469,211.10783891488384,10097.491601246082,1
6829,469,211.14430351594908,16766.261952256733,1
6830,469,212.10364013671875,39652.00900609493,1
6831,469,213.0871079518245,20018.09270651065,1
6832,469,213.1583547592163,27653.506847050456,1
6833,469,215.13818671486595,27462.62380352268,1
6834,469,216.0973228624132,51690.28373836094,1
6835,469,217.0851117124652,32966.01218090907,1
6836,469,225.1235818022891,12062.485935211182,1
6837,469,226.11796938139813,16280.114816778008,1
6838,469,227.10370270411173,50084.22464225689,1
6839,469,227.1746515274048,14935.903577180705,1
6840,469,228.13402329091952,20918.57651713326,1
6841,469,229.1173892672971,105570.57955492144,1
6842,469,230.11362365722653,94851.264732884,1
6843,469,240.09729722617328,14603.259477000303,1
6844,469,240.13364873868284,51915.9949117353,1
6845,469,242.15026231526363,41811.40236424434,1
6846,469,243.13317364659804,25456.47286633993,1
6847,469,244.092656886324,43734.38524660658,1
6848,469,244.166317446012,52254.99448210466,1
6849,469,254.1500798785497,21847.569148361366,1
6850,469,258.14516380989903,40102.31003406024,1
6851,469,268.12934779453946,19668.06850165254,1
6852,469,270.1465431870214,13442.247002948989,1
6853,469,272.16429324266386,20837.00580245693,1
6854,469,284.19583796358654,24721.21632451025,1
6855,469,299.1708762240248,25986.52396785321,1
6856,469,311.1713055419922,23777.725477528573,1
6857,469,312.1540074841729,41146.02620134847,1
6858,469,329.1825963621999,40452.25472159243,1
6859,469,514.9976930623974,206405.559451904,1
6860,469,543.312957165288,266392.7603780148,1
6861,475,120.08178938432174,42327.79971696334,1
6862,475,136.07529638719188,27355.45691701608,1
6863,475,147.11096315302402,11136.63941373173,1
6864,475,157.1332760633926,20833.58055794401,1
6865,475,158.0921544255437,8163.873382954984,1
6866,475,175.1175546690475,35239.380892194706,1
6867,475,183.11233196312577,18592.67672053815,1
6868,475,185.1653535917208,24748.50935433376,1
6869,475,199.18222698762048,36400.659437435774,1
6870,475,201.12395237182,34678.2371657996,1
6871,475,213.15814451187376,15291.93144195042,1
6872,475,219.14928827053163,8471.970096876563,1
6873,475,227.1748495325796,18090.510933511134,1
6874,475,229.1168306762985,53037.05078080601,1
6875,475,247.1447316101332,10089.636110346026,1
6876,475,271.1760112970526,13361.971971338446,1
6877,475,277.15404205322267,6974.13332549731,1
6878,475,283.1439971141326,10428.510774123362,1
6879,475,288.2032868758492,14754.224258072,1
6880,475,296.1964281035633,12854.713570926247,1
6881,475,311.1378507573554,15075.060550202714,1
6882,475,314.20742457190227,10658.064856826428,1
6883,475,328.18705154920406,10654.103684582062,1
6884,475,339.2634351725219,68239.4463294926,1
6885,475,342.2029944333163,40774.11366438866,1
6886,475,401.2869277581936,18761.86092055052,1
6887,475,410.2071108410706,12252.98073463344,1
6888,475,424.2234492251748,12678.514290036654,1
6889,475,564.3499919073163,49925.4050153557,1
6890,475,565.3532351345486,16313.365042911106,1
6891,475,574.1771685523257,103249.2687257186,1
6892,475,711.4173767089844,183535.59303510265,1
6893,475,712.4236584563754,56548.253528965055,1
6894,475,759.4017179867038,122148.6931665636,1
6895,475,810.4867947379425,115214.94212523256,1
6896,475,811.4894418686721,45050.605486944085,1
6897,475,827.5111251963058,79915.66680273245,1
6898,475,923.5698369037674,53854.18044775078,1
6899,475,924.5727519762846,27071.10450934987,1
6900,475,1038.5953901987227,49769.90982942733,1
6901,477,101.0711573410034,27046.863034210204,1
6902,477,102.05534136541958,19803.407623711948,1
6903,477,105.38942835190716,13323.150551829618,1
6904,477,110.0712856438642,29412.57617387616,1
6905,477,115.08695656105324,6631.527230382849,1
6906,477,119.04938102873746,8864.143923475252,1
6907,477,120.08262551006666,75063.55471378652,1
6908,477,121.0844409839527,9210.51681089659,1
6909,477,129.06617755424685,7967.3995205948995,1
6910,477,129.1031939785403,34514.66276577836,1
6911,477,130.06560561830634,5605.622159086316,1
6912,477,130.08781439233496,10784.776324750908,1
6913,477,136.0733752917218,148277.7395563228,1
6914,477,137.07872319518285,15362.080489352533,1
6915,477,141.10237224555453,7788.95453929316,1
6916,477,143.11735033549067,34307.73824144201,1
6917,477,147.11252042249,16790.358082596405,1
6918,477,155.08258341260526,9415.26314501194,1
6919,477,157.09681662026938,8821.278155834643,1
6920,477,157.1333216577027,10780.663869184047,1
6921,477,158.09200138373663,7142.05051150738,1
6922,477,159.0771143713663,8282.205790763677,1
6923,477,159.09170465884,15631.03335149109,1
6924,477,161.21847651420993,312045.5586168033,1
6925,477,165.1024808843085,19093.259765819792,1
6926,477,167.0841443230124,8568.559492941464,1
6927,477,169.09705431707974,9937.65266795542,1
6928,477,169.1335480763362,11252.276358531071,1
6929,477,171.11278205082334,16203.480716836864,1
6930,477,173.09200066180267,7939.145007172892,1
6931,477,173.1285680375009,15726.15940504254,1
6932,477,175.1178954070037,37527.401671149,1
6933,477,181.0971106090685,8331.275893274014,1
6934,477,183.1128817646444,12204.803311259806,1
6935,477,183.1492492540748,16800.60364674256,1
6936,477,185.0921445034518,10990.343050664014,1
6937,477,185.12840228610568,14379.545793780577,1
6938,477,185.16505037035265,14395.420344965798,1
6939,477,187.0714233607462,9042.63261282934,1
6940,477,187.1077504687839,8635.323210027484,1
6941,477,187.14424168178013,15842.883413696289,1
6942,477,197.1285463596488,14084.51735316959,1
6943,477,199.0714044009938,7818.81467998729,1
6944,477,199.1078297576012,9845.25460715043,1
6945,477,199.18086628633387,13164.431250987333,1
6946,477,200.13916328009657,9908.419648718644,1
6947,477,201.0871982123908,7703.458408565972,1
6948,477,201.1237334706425,25243.09924500908,1
6949,477,207.1127973157306,9207.223024856212,1
6950,477,211.14419497535343,13786.980039614722,1
6951,477,212.10312800253595,9843.19854925012,1
6952,477,213.0869990092952,10360.65677093878,1
6953,477,213.1588823912573,13885.956418897284,1
6954,477,214.15526793433017,6731.466626714488,1
6955,477,215.13863588177983,18085.019138171912,1
6956,477,216.09777951071447,10934.181727849,1
6957,477,217.0855836810488,9721.332693735758,1
6958,477,225.12341049656723,6667.472255175041,1
6959,477,226.1185541788737,8687.278318913777,1
6960,477,227.10290206909173,10554.518557572364,1
6961,477,227.17541287213388,8705.864448839391,1
6962,477,228.1343417283965,10077.61480504478,1
6963,477,229.1178796055217,42867.262465719214,1
6964,477,233.1649873063371,7798.140352010727,1
6965,477,235.1082613776712,8327.453672347348,1
6966,477,240.13434281989709,7375.385489691549,1
6967,477,242.1497622742945,12185.464426069844,1
6968,477,243.1335326446884,13904.328439322013,1
6969,477,244.09268838387948,9645.41279173486,1
6970,477,244.1655509353529,8622.868067406593,1
6971,477,251.10261125801023,14327.427737921722,1
6972,477,254.14996780887728,8290.78107197823,1
6973,477,258.1453175544739,14171.346239432693,1
6974,477,259.1084168899891,6792.654001250748,1
6975,477,267.96831705571765,19477.231838051663,1
6976,477,276.13419518916254,32728.903874395623,1
6977,477,279.0972821712494,17735.692515328526,1
6978,477,283.1439844598833,41805.376147781775,1
6979,477,284.1479718017578,9090.853620605469,1
6980,477,288.2031958061352,13251.010359847754,1
6981,477,311.13850414846826,23757.80741850785,1
6982,477,312.14924065641657,8437.53293580787,1
6983,477,328.165148658474,8179.508833246509,1
6984,477,331.1663777509074,6604.852464826088,1
6985,477,339.1666169749747,6503.639405765121,1
6986,477,340.15133327907984,6691.312847235264,1
6987,477,346.1766560274012,8533.838382812108,1
6988,477,357.1765598800947,11628.569504431958,1
6989,477,364.1882888793945,8845.087499932448,1
6990,477,392.1819755917504,73583.40426456685,1
6991,477,393.1844279444495,17203.354507889857,1
6992,477,401.28794214280987,6462.388705172782,1
6993,477,426.165292326937,13770.008691925364,1
6994,477,439.1967128374,15568.600555067378,1
6995,477,443.1930659367488,7560.116113959215,1
6996,477,461.2038295269013,7967.406827971339,1
6997,477,474.76244178185095,11328.208891061637,1
6998,477,488.3176857277199,24140.55020019491,1
6999,477,493.2449120575527,15335.320363679022,1
7000,477,511.2548084259033,22712.298994602526,1
7001,477,522.880178409912,259433.5510501176,1
7002,477,529.7854715526906,20369.514478743346,1
7003,477,530.289981515067,14250.248221980504,1
7004,477,539.2496738757118,15122.000118659716,1
7005,477,554.2259345843638,10801.40058772684,1
7006,477,570.8221381718196,156427.4180900423,1
7007,477,606.507927100929,70222.82515214969,1
7008,477,617.364302480687,17881.801987354982,1
7009,477,667.3088077407285,12876.998701440283,1
7010,477,764.4310659088703,10779.271948299052,1
7011,477,821.1020837214608,210886.80231579044,1
7012,477,851.4640383039202,25959.81418205443,1
7013,477,892.2851399363494,94521.91402739564,1
7014,477,903.249500709568,270438.5902612972,1
7015,477,930.5059868164062,18380.47991096878,1
7016,477,931.4918709688408,13670.044691810312,1
7017,477,948.5146884471676,324674.7421252911,1
7018,477,949.5167427709548,168449.93250855754,1
7019,477,1036.038536688759,275418.5267851585,1
7020,477,1059.5497769710523,34255.1051382719,1
7021,477,1060.5508684430804,21567.260496521,1
7022,477,1076.572525827508,51667.14563794781,1
7023,477,1077.5738559299043,33886.98657921685,1
7024,477,1181.383700396039,78040.66650848318,1
7025,477,1223.6452227140728,41143.56653848448,1
7026,477,1224.6473307830609,26218.802241855898,1
7027,477,1240.6395642317843,204372.8714495141,1
7028,477,1278.1264611256584,66240.43269288306,1
7029,479,101.0711186726888,32024.545405482382,1
7030,479,102.05502420705515,57701.6414133352,1
7031,479,110.07069864078444,46569.69914318266,1
7032,479,120.08308585586062,122635.3303072984,1
7033,479,120.15822955331792,91854.40992103124,1
7034,479,129.0660231543369,25925.655498567176,1
7035,479,129.1032546238346,87282.41757691104,1
7036,479,130.08705637813392,25665.745898701785,1
7037,479,133.04458960171402,81966.50717014006,1
7038,479,136.074990234375,64673.416571757,1
7039,479,141.10243673062106,15334.733861695737,1
7040,479,143.11723250701647,29761.39073347845,1
7041,479,147.1122895910385,44391.13376935999,1
7042,479,155.08222762398097,13535.541584048064,1
7043,479,155.11702852833028,14158.024248707052,1
7044,479,157.13301482024016,42003.650736128846,1
7045,479,158.09195650540866,12890.68480370595,1
7046,479,159.07618456815197,23964.816357245487,1
7047,479,169.0958792368571,10673.956713755926,1
7048,479,169.13340713038588,23810.15440491956,1
7049,479,171.11241932075563,16067.691792628344,1
7050,479,173.09195646233516,15487.76840340763,1
7051,479,173.12862356680412,27796.34301091653,1
7052,479,175.11761632172957,38817.177510074944,1
7053,479,177.48230230436826,62703.897891105866,1
7054,479,183.11247942182752,21352.128965497017,1
7055,479,183.149533996582,15866.764305753708,1
7056,479,185.128477712778,47034.98630487736,1
7057,479,185.16578786881243,17705.941791847104,1
7058,479,187.14477411905924,42941.21188329928,1
7059,479,197.12841145585224,31551.085709432275,1
7060,479,199.07127832483363,16445.940889464484,1
7061,479,199.1816750433212,62687.57013827517,1
7062,479,200.13789860889165,23440.268341213767,1
7063,479,201.12371896907985,26729.428516236363,1
7064,479,215.13758022380324,175619.54390610388,1
7065,479,216.1434410682092,23683.08010261976,1
7066,479,225.1245577943092,11843.203076474809,1
7067,479,226.1179533613489,27777.79694582892,1
7068,479,227.17468541269085,24898.46316679016,1
7069,479,228.13421578958733,21968.717640221523,1
7070,479,229.09408903470003,22444.296837646594,1
7071,479,242.1498436041637,12294.538484421451,1
7072,479,243.1334110675472,95837.47009186696,1
7073,479,244.13128946940105,19778.1981278642,1
7074,479,244.1666833174856,16810.913935390272,1
7075,479,246.12699906812992,81235.6779150155,1
7076,479,260.1952764892578,10435.611861915588,1
7077,479,261.1555801223923,45026.39945765904,1
7078,479,272.0698941358879,25702.960742039468,1
7079,479,274.12235901253354,44558.71660178425,1
7080,479,290.08203741844665,20262.22597765416,1
7081,479,312.1546918651726,32601.45312574845,1
7082,479,340.1454793465488,45776.053033489545,1
7083,479,341.1461990776412,13031.682007763364,1
7084,479,358.1723945554623,18404.70176734609,1
7085,479,375.1968677662037,16489.366948445637,1
7086,479,385.1532987051637,27129.73919265636,1
7087,479,387.2063347167969,25357.578486877443,1
7088,479,403.1646433237437,58844.93316992682,1
7089,479,419.8116015843141,111307.98755346712,1
7090,479,438.2252697753906,19338.695082855225,1
7091,479,455.1889414787293,20061.4994263649,1
7092,479,472.2145407399824,30564.06668243408,1
7093,479,489.2428018075448,90796.01833491855,1
7094,479,490.24559381658383,25188.79511358088,1
7095,479,509.26890650067503,53894.11091613903,1
7096,479,516.2490468651357,15358.108670475507,1
7097,479,550.1948370379547,76765.07782832198,1
7098,479,564.3080178281425,116211.15130709935,1
7099,479,602.3263028462728,103400.8094599247,1
7100,479,603.3293519402943,33612.45891665716,1
7101,479,715.4099031437588,59859.58498076531,1
7102,479,716.4126160260543,37307.63231494126,1
7103,479,779.5405865629713,97240.37535748498,1
7104,479,858.4127075195313,30763.403610658646,1
7105,479,875.4429868062338,125209.11881987254,1
7106,479,876.445640846535,49838.31167715568,1
7107,479,896.3366514801536,95808.55044721122,1
7108,479,1004.4859880719866,42838.668934958325,1
7109,479,1005.9232452535164,138876.82065080933,1
7110,479,1066.4765296233793,93954.179278241,1
7111,491,101.07116939731962,24472.89335766381,1
7112,491,102.0552167361354,28812.44510687581,1
7113,491,104.052661243117,198987.5540545728,1
7114,491,110.07114282981637,48996.761533583805,1
7115,491,113.07126946082482,11712.047020920974,1
7116,491,115.0868370468552,8837.77488904386,1
7117,491,120.08235479445683,100559.8971145194,1
7118,491,121.08433311216292,10902.204252673731,1
7119,491,127.0867709150218,10272.94284783951,1
7120,491,129.06614073624849,11225.036102781904,1
7121,491,129.1030306835251,70343.93108266807,1
7122,491,130.06561551962525,11492.51773558941,1
7123,491,130.0869934019238,32965.89587300304,1
7124,491,130.10589684380426,5981.557260609637,1
7125,491,133.04350471496582,8297.14799589581,1
7126,491,136.0750600158191,72891.22170302906,1
7127,491,137.07881653614533,10704.278761309435,1
7128,491,141.06591528588598,9185.858088999878,1
7129,491,141.10232563260234,8820.315352922753,1
7130,491,143.08187416924372,13164.827930365667,1
7131,491,143.1177186481023,41714.38162389853,1
7132,491,147.11203223398883,55924.34856593835,1
7133,491,155.0825096579159,18722.125974443225,1
7134,491,155.1176196930071,8224.442810319875,1
7135,491,157.0965985822248,6986.285965137654,1
7136,491,157.13347606294474,16782.134925108807,1
7137,491,158.09219261509205,7408.100546083952,1
7138,491,159.0767020063791,12993.284370600828,1
7139,491,159.09164551836614,23018.012456805973,1
7140,491,159.11259855073075,11893.704271689228,1
7141,491,161.07418705299855,13017.86260536673,1
7142,491,167.0834408643769,7625.178255927854,1
7143,491,169.09711103728324,9052.837059241352,1
7144,491,169.13353303312525,9452.956371228389,1
7145,491,171.07595275878907,8512.646771259308,1
7146,491,171.11266317637825,53952.82768227118,1
