,spec_no,mz,intensity,signal,closest_neighbor_index,closest_neighbor_distance
35990,538,102.05489613563348,155641.68541445243,1,35989,0.983662824327439
35991,538,104.05323268091956,39199.34637637471,1,36130,1.0000000147575838
35992,538,110.07098367927296,207235.1869709672,1,36131,1.0000000177080932
35993,538,115.08688312106662,18955.74308904012,1,36133,1.0000000182204964
35994,538,120.0832635037726,141893.57712047725,1,36136,1.0000002812795972
35995,538,125.10755465043152,24393.13698030641,1,35996,1.9794579476385223
35996,538,127.08701259807005,36648.33949865999,1,36138,1.0000000716754431
35997,538,129.06607181078766,27786.58718258932,1,35998,0.03737645341885809
35998,538,129.10344826420652,99646.9980287914,1,35997,0.03737645341885809
35999,538,130.04997451991252,13209.84377456038,1,36000,0.03743793652512295
36000,538,130.08741245643765,36053.60456584855,1,35999,0.03743793652512295
36001,538,136.0743379454682,142450.81435502646,1,36145,1.0000000127687656
36002,538,137.07888846561826,19940.786061148807,1,36003,0.9875326855429307
36003,538,138.0664211511612,19214.8844743371,1,36002,0.9875326855429307
36004,538,141.0660846186619,18556.48867977367,1,36005,0.036382592325054475
36005,538,141.10246721098696,18930.304375177697,1,36004,0.036382592325054475
36006,538,143.08217532618517,65676.14614743603,1,36007,0.03530995139533388
36007,538,143.1174852775805,53706.6215961671,1,36006,0.03530995139533388
36008,538,145.0963171790628,62513.49024671667,1,36152,1.0000001464698214
36009,538,147.11237963366582,53247.624772129,1,35932,1.0000000029935434
36010,538,149.04516482469512,18760.256479551736,1,36009,1.9327851910292964
36011,538,155.08271143766825,39749.08024570022,1,36012,0.03448982110424481
36012,538,155.1172012587725,31932.585589399176,1,36011,0.03448982110424481
36013,538,157.09663803006973,38369.51844851956,1,36014,0.03644618668008093
36014,538,157.1330842167498,39661.06732704745,1,36013,0.03644618668008093
36015,538,158.09194400610514,19903.944391547448,1,36014,0.9588597893553299
36016,538,159.07630091633288,32411.32960351953,1,36017,0.015076807174892792
36017,538,159.09137772350778,20891.21526136631,1,36016,0.015076807174892792
36018,538,166.0620015079814,21077.59274010909,1,36019,0.9925824258346267
36019,538,167.05458393381602,38825.67209332025,1,36018,0.9925824258346267
36020,538,168.0555146316002,12250.749578091194,1,36019,1.0009306977841845
36021,538,169.09662735827862,20526.9702908042,1,36022,0.03676831040800721
36022,538,169.13339566868663,20382.98949972999,1,36021,0.03676831040800721
36023,538,171.07618082786092,24467.101156546145,1,36024,0.036332905049221154
36024,538,171.11251373291014,24194.36924351851,1,36023,0.036332905049221154
36025,538,171.14926328157125,135253.5851343933,1,36024,0.036749548661106246
36026,538,173.09202043937916,145440.42723748178,1,36027,0.03641313009356395
36027,538,173.12843356947272,170143.55355327003,1,36026,0.03641313009356395
36028,538,174.13180316270456,18485.421203477847,1,36029,0.9860813645742894
36029,538,175.11788452727885,64022.89609699008,1,36028,0.9860813645742894
36030,538,183.07646100274448,29006.94945390197,1,36031,0.0361608096729924
36031,538,183.11262181241747,168879.68667113612,1,36030,0.0361608096729924
36032,538,183.1489546402641,19525.324400390404,1,36031,0.036332827846621285
36033,538,184.11543398683176,18175.192309157654,1,36032,0.9664793465676667
36034,538,185.0919163604903,31331.74740777771,1,36035,0.03608488306616664
36035,538,185.12800124355647,122515.54850448538,1,36034,0.03608488306616664
36036,538,185.16499214610835,32620.944669734472,1,36035,0.03699090255187798
36037,538,187.07130373441257,14160.242101302514,1,36038,0.036229385407665404
36038,538,187.10753311982023,20015.479553454632,1,36037,0.036229385407665404
36039,538,187.14474899467385,36889.68239440041,1,36038,0.037215874853615105
36040,538,189.0870456888218,36745.99672017274,1,36185,1.0000000000559448
36041,538,195.088307242558,36611.143978145206,1,36042,2.0402596909912063
36042,538,197.1285669335492,28511.869736556047,1,36186,1.000000008526492
36043,538,199.0713016654872,46209.57904796359,1,36044,0.07336366961985163
36044,538,199.14466533510705,76811.18369923989,1,36045,0.03732259320054254
36045,538,199.1819879283076,68052.71526655425,1,36044,0.03732259320054254
36046,538,200.1034609476725,50114.31887641607,1,36047,0.03448472199619346
36047,538,200.13794566966868,22275.15864014802,1,36046,0.03448472199619346
36048,538,201.08710808224149,104126.97248694632,1,36049,0.03726313518501456
36049,538,201.1243712174265,161904.61208913702,1,36048,0.03726313518501456
36050,538,202.12673740286044,18493.515587690646,1,36196,1.0000000008513137
36051,538,211.1077767831308,31435.493284857715,1,36052,0.9958525348073124
36052,538,212.1036293179381,18434.21767106399,1,36053,0.9936563795351674
36053,538,213.09728569747327,274718.5921769089,1,36052,0.9936563795351674
36054,538,214.10447854197497,29547.541608432315,1,36204,1.0000435265533325
36055,538,215.1379686706269,41434.79903089519,1,35945,1.0000000053627798
36056,538,217.0825857672893,76708.64299863896,1,36207,1.0000003421468655
36057,538,223.06397642311475,10703.648252960638,1,36210,2.2892466353691128
36058,538,226.1180364769625,32516.47180562996,1,36212,1.0000000178814197
36059,538,227.1747478455988,23670.60028373194,1,36060,0.9593006653788905
36060,538,228.1340485109777,41868.203357034174,1,36059,0.9593006653788905
36061,538,229.11759200406715,25629.28450875264,1,36060,0.9835434930894564
36062,538,239.09428925690827,15065.338133472866,1,36063,1.0021092118465447
36063,538,240.0963984687548,15650.464741803598,1,36064,0.037278980504879655
36064,538,240.1336774492597,13398.88552577012,1,36063,0.037278980504879655
36065,538,242.15017779576297,20052.092696283595,1,36066,0.9830724407482592
36066,538,243.13325023651123,20393.3874386549,1,36067,0.958908853076764
36067,538,244.092159089588,19756.8971057468,1,36068,0.07338278634205153
36068,538,244.16554187593005,30886.77768173672,1,36067,0.07338278634205153
36069,538,251.1500805536906,30280.151448007426,1,36232,1.000000107308024
36070,538,254.1499689562568,46821.91095475822,1,36233,1.0000000097238568
36071,538,258.14541057718213,20757.08746082701,1,35955,1.0000001567794947
36072,538,260.1964032649994,39579.63895446062,1,36237,1.0000000451076363
36073,538,269.1246928837947,27016.620922518603,1,36242,1.0836224409900046
36074,538,284.1621309045243,30632.76484596566,1,36246,1.0000004248488776
36075,538,287.1349107530382,19793.200770469943,1,36247,1.4632127281312464
36076,538,297.65334571441474,26086.82722861229,1,36077,0.4901749625313414
36077,538,298.1435206769461,32872.85787931695,1,36076,0.4901749625313414
36078,538,299.0617425706652,96596.20018408034,1,36079,0.11025878582398718
36079,538,299.1720013564892,17124.065122668664,1,36078,0.11025878582398718
36080,538,300.0623042965275,73573.40297597837,1,36079,0.890302940038282
36081,538,301.05872907681703,52375.62084770203,1,36080,0.9964247802895443
36082,538,312.1550673319797,151352.9609116809,1,36252,1.0000000108421516
36083,538,313.15695430962325,36605.38328056147,1,36253,1.0000008488431398
36084,538,316.15029760635576,37728.632550302034,1,35962,1.0000000026991926
36085,538,326.1823669433594,54847.04880027077,1,36348,3.6058102796286877
36086,538,330.16579406924933,69580.35250952485,1,36254,1.00000009398165
36087,538,338.1825587096827,26995.65079025183,1,36088,0.9835303520391108
36088,538,339.16608906172183,39682.59960287026,1,36087,0.9835303520391108
36089,538,344.9759321872544,19359.356257600604,1,36090,1.000356356096006
36090,538,345.9762885433504,18896.382590282923,1,36091,0.9978039012446516
36091,538,346.97409244459504,16190.57716130886,1,36090,0.9978039012446516
36092,538,356.19296459819,20458.50842637794,1,36093,0.9836792975489175
36093,538,357.1766438957389,13673.943252912915,1,36092,0.9836792975489175
36094,538,359.02811163244115,14339.57030132455,1,36095,1.0004223031057222
36095,538,360.0285339355469,16383.428235304984,1,36094,1.0004223031057222
36096,538,381.2245414487777,22233.24302640115,1,36097,0.9848939456779817
36097,538,382.2094353944557,20755.07649475435,1,36096,0.9848939456779817
36098,538,401.237163874108,18614.951438122847,1,36354,2.177457271287435
36099,538,413.21372367240286,84913.43495548237,1,36100,1.0022449218264455
36100,538,414.2159685942293,24152.46131576351,1,36101,0.8202752553049208
36101,538,415.03624384953423,15398.787834754356,1,36100,0.8202752553049208
36102,538,416.03674812123256,25304.356252757425,1,36103,0.99758880150506
36103,538,417.0343369227376,21694.720480052347,1,36102,0.99758880150506
36104,538,429.23381958007815,18242.764583773227,1,36259,1.0000026300349927
36105,538,484.2512025669643,132953.34704171316,1,35970,1.001098891116484
36106,538,485.2539774576823,37486.96073906968,1,36105,1.0027748907180012
36107,538,492.2554274482961,37442.55922039009,1,36108,4.979678921248649
36108,538,497.2351063695447,26419.21171363743,1,35971,1.428517391879789
36109,538,520.2518094913688,45747.378521765066,1,36359,2.194966008915564
36110,538,593.8947356786848,186151.36160404084,0,36111,0.40170093741915025
36111,538,594.296436616104,48835.08293964915,1,36112,0.006213303272829762
36112,538,594.3026499193768,61190.06089711744,1,36111,0.006213303272829762
36113,538,595.2848773401219,126446.14209759123,1,36112,0.9822274207450619
36114,538,596.2872096849525,42583.5621714053,1,36113,1.00233234483062
36115,538,612.3097313414229,97285.59785011546,1,36116,1.0027140043690679
36116,538,613.312445345792,48863.239871423895,1,36115,1.0027140043690679
36117,538,636.3469404740767,23441.01481767134,1,36369,2.000000005220177
36118,538,711.3765897785283,110793.61979212573,1,36119,1.0071069064379117
36119,538,712.3836966849663,60803.06819523992,1,36118,1.0071069064379117
36120,538,765.3888927197638,20199.892006444567,1,36271,6.0764118880365725
36121,538,822.4087927807336,30458.84604903473,1,35978,4.107471410678485
36122,538,840.4164037937071,72262.62297934148,1,36123,0.007334423218367192
36123,538,840.4237382169255,93991.24870108416,1,36122,0.007334423218367192
36124,538,841.4250314423532,43770.81926195549,1,36123,1.0012932254277302
36125,538,927.4519478378782,122277.7641076738,1,36126,1.0016049211160407
36126,538,928.4535527589942,65034.10348047529,1,36125,1.0016049211160407
36127,538,935.041580011021,81407.56471659572,0,35874,4.04367242745894
36128,539,101.07114590389628,33273.86063170097,1,36129,0.9839921557131532
36129,539,102.05513805960943,47182.08629461946,1,36128,0.9839921557131532
36130,539,104.05306088113036,17422.356388751126,1,35991,1.0000000147575838
36131,539,110.0707954873844,66840.7352771481,1,35992,1.0000000177080932
36132,539,112.08701380816372,8377.146505507555,1,36131,2.0162183207793163
36133,539,115.08669222582569,12044.17133860545,1,36134,0.9839973633872745
36134,539,116.07068958921296,9322.1734844007,1,36133,0.9839973633872745
36135,539,119.0494760785784,6694.706387232221,1,36136,1.033037385679691
36136,539,120.08251346425808,104730.46792679644,1,36290,1.0000000092244348
36137,539,121.08428283884555,16156.459963351865,1,36136,1.001769374587468
36138,539,127.08663398099232,21106.76209838132,1,36291,1.0000000019215989
36139,539,129.06611546678835,11608.02795981528,1,36140,0.0372505361138451
36140,539,129.1033660029022,58875.57115783692,1,36139,0.0372505361138451
36141,539,130.0499917232629,8338.655577052723,1,36142,0.015505146298892214
36142,539,130.0654968695618,11969.623608919115,1,36141,0.015505146298892214
36143,539,130.0880532208611,21338.158330535887,1,36142,0.02255635129930056
36144,539,133.04328356783813,19635.36360683324,1,36143,2.9552303469770322
36145,539,136.07449775013498,86246.64842571475,1,36001,1.0000000127687656
36146,539,137.07896757890833,10189.791335977972,1,36147,0.0314632391584837
36147,539,137.11043081806682,81725.90625158543,1,36146,0.0314632391584837
36148,539,141.0658038104022,6909.182615574496,1,36149,0.03655112512015535
36149,539,141.10235493552236,13086.98715091849,1,36148,0.03655112512015535
36150,539,143.08186484074247,10754.619580531466,1,36151,0.03535205815609288
36151,539,143.11721689889856,45810.42418695265,1,36150,0.03535205815609288
36152,539,145.09685841807118,11394.88285446167,1,36008,1.0000001464698214
36153,539,147.11212390402088,34154.34097858097,1,36300,1.0000000013454051
36154,539,155.08247986982823,14720.27165326465,1,36155,0.03495916070357907
36155,539,155.1174390305318,9230.779080446526,1,36156,0.010133065499331906
36156,539,155.12757209603114,30435.921502732137,1,36155,0.010133065499331906
36157,539,157.09652934142198,10399.603215402902,1,36158,0.03668205805956859
36158,539,157.13321139948155,17559.318576471593,1,36157,0.03668205805956859
36159,539,158.09196314493815,13921.614361101789,1,36158,0.9587517454565955
36160,539,159.0765192097631,13509.231963182316,1,36161,0.014954823917520343
36161,539,159.0914740336806,28837.08220706302,1,36160,0.014954823917520343
36162,539,159.11221649361858,11346.50476793973,1,36161,0.02074245993796353
36163,539,167.08358885952617,8233.291955628654,1,36019,1.0004205544247138
36164,539,169.0968562938549,11920.460013283624,1,36165,0.03654000741462937
36165,539,169.13339630126953,12146.463809654237,1,36164,0.03654000741462937
36166,539,171.07563744521724,11504.935771849096,1,36167,0.037131262058153425
36167,539,171.1127687072754,18517.90925102233,1,36168,0.03645224399252811
36168,539,171.14922095126792,12549.746565803152,1,36167,0.03645224399252811
36169,539,173.0920617534387,15570.335630291678,1,36170,0.03642036785456071
36170,539,173.12848212129327,46251.38501781545,1,36169,0.03642036785456071
36171,539,175.1180090270843,67699.71458874848,1,36029,1.0000000077501008
36172,539,176.12222063048813,6928.669598287787,1,36171,1.0042116034038315
36173,539,181.0967675823055,10825.581871555276,1,36174,1.979531640482918
36174,539,183.0762992227884,13839.774248625105,1,36175,0.036449278780480654
36175,539,183.1127485015689,42221.25574186709,1,36176,0.036279436979356205
36176,539,183.14902793854824,17750.04097971677,1,36175,0.036279436979356205
36177,539,185.09202361202625,11141.792369582088,1,36178,0.035940036669643405
36178,539,185.1279636486959,45112.95904848269,1,36177,0.035940036669643405
36179,539,185.16481145729583,15502.423641468898,1,36178,0.036847808599929976
36180,539,186.08774438640413,12861.45962268394,1,36181,0.03613348571610686
36181,539,186.12387787212023,6866.837711355903,1,36180,0.03613348571610686
36182,539,187.0713232661901,10702.745269346771,1,36183,0.03626168259822293
36183,539,187.10758494878831,13188.987877597176,1,36182,0.03626168259822293
36184,539,187.1441904893562,25433.950895949976,1,36183,0.03660554056787646
36185,539,189.0870351110186,9297.274500991616,1,36040,1.0000000000559448
36186,539,197.128436346474,15157.968475149864,1,36187,0.9590274107493428
36187,539,198.08746375722333,13021.98179052684,1,36186,0.9590274107493428
36188,539,199.0712629932468,17590.044242419226,1,36189,0.03648352096760732
36189,539,199.1077465142144,16669.70981519911,1,36188,0.03648352096760732
36190,539,199.1811772821233,32028.23160124455,1,36189,0.07343076790888858
36191,539,200.1037137948784,17634.802979496635,1,36192,0.035199802687202464
36192,539,200.1389135975656,12029.442610902212,1,36191,0.035199802687202464
36193,539,201.08686073621115,15515.07681385676,1,36194,0.037226385281343255
36194,539,201.1240871214925,47187.57731468695,1,36193,0.037226385281343255
36195,539,202.0837288650812,11960.488304621254,1,36196,0.042967274870079564
36196,539,202.1266961399513,7711.231386969361,1,36195,0.042967274870079564
36197,539,204.13447378866329,7755.361492085007,1,36196,2.0077776487119934
36198,539,207.11274463345543,12124.19059091177,1,36197,2.9782708447921493
36199,539,210.2648896159153,120046.77856236928,0,36200,0.8791157243645671
36200,539,211.14400534027988,22383.431638468817,1,36199,0.8791157243645671
36201,539,212.1037271929911,21072.91571419969,1,36200,0.9597218527112261
36202,539,213.0871941952305,11466.53526025146,1,36203,0.07155622663015038
36203,539,213.15875042186065,9620.91491536533,1,36202,0.07155622663015038
36204,539,214.1138088689374,21821.308706338696,1,36203,0.955058447076766
36205,539,215.1383218504376,28845.21146178898,1,36206,0.9594511624700033
36206,539,216.0977730129076,10437.079807861992,1,36205,0.9594511624700033
36207,539,217.0834129878453,18638.17278068264,1,36208,0.05156686252220766
36208,539,217.1349798503675,38336.613064414574,1,36207,0.05156686252220766
36209,539,219.1139629622151,10403.849037084365,1,36208,1.9789831118476116
36210,539,225.1232603174695,7101.181330793708,1,36211,0.9596958044039923
36211,539,226.08295612187348,12860.541551641716,1,36212,0.035269465743880346
36212,539,226.11822558761736,14952.989553799323,1,36211,0.035269465743880346
36213,539,227.1028855641683,19723.79249788324,1,36214,0.0724455891375726
36214,539,227.17533115330588,19878.533170476923,1,36213,0.0724455891375726
36215,539,228.13410366787,18715.05793497893,1,36214,0.9587725145641173
36216,539,229.11691032601087,13793.465410028308,1,36215,0.9828066581408734
36217,539,230.1136864312261,7433.408829942881,1,36218,0.9829032079271656
36218,539,231.09658963915328,7750.698272140933,1,36217,0.9829032079271656
36219,539,233.12901960100447,15057.069051973403,1,36220,0.036226703594252285
36220,539,233.16524630459872,86813.71603998705,1,36219,0.036226703594252285
36221,539,235.1093011644152,13862.893843234247,1,36332,1.4688141441055678
36222,539,240.09709013794824,13338.536264652828,1,36223,0.03685303072984425
36223,539,240.1339431686781,11242.190049128743,1,36222,0.03685303072984425
36224,539,241.08193591041285,8863.661605055315,1,36223,0.9479927417347653
36225,539,242.1498378208705,14961.29355892454,1,36226,0.9837594930703801
36226,539,243.13359731394087,19071.16187202347,1,36227,0.9591362007791417
36227,539,244.09273351472,22780.746014841672,1,36228,0.038508298818555886
36228,539,244.13124181353857,7215.898405801682,1,36229,0.03448606460813153
36229,539,244.1657278781467,14706.783880208332,1,36228,0.03448606460813153
36230,539,245.07608170942828,8788.714133202613,1,36229,0.9103538312815829
36231,539,247.10804699984465,13931.441191794656,1,36230,2.031965290416366
36232,539,251.1496172869647,7549.611842035364,1,36069,1.000000107308024
36233,539,254.14982950119744,11531.854015145984,1,36070,1.0000000097238568
36234,539,258.1085876888699,14151.607754018572,1,36235,0.0361399930521884
36235,539,258.14472768192206,9866.184171206043,1,36234,0.0361399930521884
36236,539,259.09205967926783,11287.981518103072,1,36235,0.9473319973457706
36237,539,260.19670362357635,18649.709971663466,1,36238,0.9286891141790647
36238,539,261.1253927377554,15571.044053004338,1,36239,0.03171516633523197
36239,539,261.15710790409065,36444.58503019292,1,36238,0.03171516633523197
36240,539,265.11794587607693,19919.87303760564,1,36241,1.0342847409012847
36241,539,266.1522306169782,7952.976152011326,1,36240,1.0342847409012847
36242,539,269.54211065368133,164662.10609794554,0,36073,1.0836224409900046
36243,539,271.17610257170924,17964.028474585954,1,36244,0.9930371359993728
36244,539,272.1691397077086,17913.94912124369,1,36243,0.9930371359993728
36245,539,282.118531662346,59367.674930743466,0,36246,2.0445210327920904
36246,539,284.1630526951381,10677.741676648458,1,36074,1.0000004248488776
36247,539,288.20308278401694,189383.6143460612,1,36343,1.0011437578368885
36248,539,289.2064481793028,59042.27663341074,1,36247,1.0033653952858685
36249,539,293.1127653822387,12590.196965573195,1,36250,0.4391882094176367
36250,539,293.55195359165634,104634.56765058303,0,36249,0.4391882094176367
36251,539,311.1716102236793,10772.912446476164,1,36252,0.9833098523897661
36252,539,312.15492007606906,56302.96283355178,1,36251,0.9833098523897661
36253,539,313.1556513564392,14438.023189526684,1,36083,1.0000008488431398
36254,539,330.16622761660403,25057.80372342524,1,36349,1.0000000371986497
36255,539,380.146023156508,13633.135385813202,1,36096,1.4707826850899155
36256,539,417.2464344787597,12234.96837425232,1,36103,1.022245260820773
36257,539,424.2591358748039,15033.311866441463,0,36356,2.180149700227267
36258,539,428.72980244954425,37788.02022641971,1,36259,0.5017236447802134
36259,539,429.23152609432447,21863.042522718926,1,36258,0.5017236447802134
36260,539,447.5157836602324,174920.5992317495,0,36357,3.454333683040314
36261,539,465.2339290902634,12794.874200237684,1,36262,1.3267582456817877
36262,539,466.5606873359452,12225.158093223188,0,36261,1.3267582456817877
36263,539,510.2642171382904,40366.36639416218,1,36555,8.115730766846953
36264,539,546.2886200595003,20287.369094156515,1,35857,9.18593538445643
36265,539,568.7210558434797,91838.07617204748,0,36362,1.15771292756053
36266,539,573.2886475399213,65582.66815444044,0,36363,3.624458262701989
36267,539,645.3545496323529,12128.29429036184,1,35861,5.10377287566756
36268,539,675.3461071871972,146705.02330463615,1,36269,4.061778015413097
36269,539,679.4078852026103,124029.90323383833,0,36268,4.061778015413097
36270,539,751.3821215386779,92741.86506344206,0,35977,4.447801007038696
36271,539,759.3953310546875,24839.03839263916,1,35977,4.508338785699581
36272,539,812.0786603350307,103450.3964674533,0,35870,7.559432594980255
36273,539,856.4520352558025,208864.18071887564,1,36274,1.002270424269227
36274,539,857.4543056800717,90837.95690367652,1,36273,1.002270424269227
36275,539,864.8845608630858,19076.832712781485,0,35808,6.02472877333416
36276,539,1019.5136405399868,55406.32940058197,1,35734,7.6079553944433
36277,539,1058.337404922823,88691.73473325378,0,35985,4.30522912891155
36278,539,1066.3468554173087,106854.93555254016,0,36277,8.00945049448569
36279,539,1148.553110674393,24962.718272059417,1,36382,4.010927763179895
36280,539,1168.5805021123117,137450.7283784819,0,36281,0.7070305913318862
36281,539,1169.2875327036436,164286.69151993838,0,36280,0.7070305913318862
36282,539,1175.325596355848,85159.90002618157,0,36281,6.0380636522043005
36283,539,1235.5900497436523,29915.518479241266,1,36284,3.7025852731567284
36284,539,1239.292635016809,81174.92942054951,0,35986,2.0215077856710164
36285,539,1298.0747955914362,7622.178883006031,0,35819,7.903193486652393
36286,539,1307.32376587234,82185.67575832306,0,35819,7.269869011473082
36287,540,101.07130630549057,16160.275020222089,1,36288,0.9840025955398772
36288,540,102.05530890103044,14907.087057705585,1,36287,0.9840025955398772
36289,540,110.07150924773444,27888.649323713213,1,36131,1.0000002547268863
36290,540,120.08264929087376,45000.359610402775,1,36136,1.0000000092244348
36291,540,127.08669597452337,9770.875359535215,1,36138,1.0000000019215989
36292,540,128.107230194344,12339.454392173073,1,36293,0.9588708798747518
36293,540,129.06610107421875,14105.5822619829,1,36294,0.03698480540307969
36294,540,129.10308587962183,26396.8598210839,1,36293,0.03698480540307969
36295,540,130.08812229886968,9281.847246161928,1,36294,0.985036419247848
36296,540,136.07162385672797,25434.679942932657,1,36145,1.0000041296231306
36297,540,137.1102937744563,48236.41224203143,1,36147,1.0000000093904755
36298,540,143.1171980252231,28214.43688082173,1,36151,1.0000000001781078
36299,540,147.07591787095888,16835.23966432013,1,36300,0.036257906081800684
36300,540,147.11217577704068,14931.592958548974,1,36299,0.036257906081800684
36301,540,155.0828137097058,30501.77104819358,1,36302,0.04504403681633562
36302,540,155.12785774652212,40287.29547604754,1,36301,0.04504403681633562
36303,540,157.06106470501612,20347.02069985929,1,36304,0.03485370331350168
36304,540,157.09591840832962,8701.274466252698,1,36303,0.03485370331350168
36305,540,159.07661029419612,5944.1418138514455,1,36306,0.014911338532272111
36306,540,159.0915216327284,11208.812970905212,1,36305,0.014911338532272111
36307,540,169.13351370004509,45188.837722651166,1,36165,1.0000000068912362
36308,540,171.07611238783684,10396.742485230672,1,36309,0.0365273542825264
36309,540,171.11263974211937,13733.612814721397,1,36308,0.0365273542825264
36310,540,173.09350651921451,5904.954096116247,1,36311,0.03502722722771523
36311,540,173.12853374644223,312479.0707474244,1,36310,0.03502722722771523
36312,540,174.13200868700372,32999.82633962162,1,36313,0.9393511493502444
36313,540,175.07135983635396,19531.08607599595,1,36314,0.046941309797915665
36314,540,175.11830114615188,28720.185355935595,1,36313,0.046941309797915665
36315,540,183.11275930965647,19413.565208372725,1,36175,1.0000000000584073
36316,540,185.091923131352,10673.179284289874,1,36317,0.03588601608652198
36317,540,185.1278091474385,48729.27347772374,1,36316,0.03588601608652198
36318,540,187.10763361212912,12418.826956293557,1,36183,1.0000000011840604
36319,540,197.12845633549944,15940.8290096644,1,36186,1.0000000001997804
36320,540,199.07119445800785,7763.825186362266,1,36188,1.0000000023485394
36321,540,201.1242083226745,137614.2263644585,1,36194,1.0000000073448632
36322,540,202.12660894927032,16257.023640081748,1,36196,1.0000000038011074
36323,540,213.08701101938885,8115.341462326546,1,36202,1.0000000167766943
36324,540,215.13809721892304,14478.601768665483,1,36325,0.9589731585079733
36325,540,216.097070377431,10093.830216415892,1,36324,0.9589731585079733
36326,540,217.08470859933408,6874.544981012953,1,36325,0.9876382219030688
36327,540,225.12339162608805,9224.312788105446,1,36328,0.9593312578700193
36328,540,226.08272288395807,11871.619660722905,1,36329,0.03544277377898197
36329,540,226.11816565773705,9804.544830768758,1,36328,0.03544277377898197
36330,540,228.13415000644432,14829.624294038957,1,36331,0.983203611407049
36331,540,229.11735361785136,10500.4784217515,1,36330,0.983203611407049
36332,540,236.1851333957248,16915.95679137972,1,36221,1.4688141441055678
36333,540,240.1339838364545,8255.083167973688,1,36223,1.0000000008269339
36334,540,242.14999997174297,17434.993203110163,1,36335,0.9832679090495162
36335,540,243.1332678807925,11861.740418530817,1,36336,0.9593290682017823
36336,540,244.09259694899427,27846.54322773783,1,36335,0.9593290682017823
36337,540,252.13393943814984,16429.937088523213,1,36232,1.4031714425948503
36338,540,262.1063091242425,12311.523059437208,1,36239,1.3787613848442954
36339,540,268.1658554897513,39546.59372252162,1,36242,1.7011990701396538
36340,540,270.14490935179566,41474.22277406368,1,36341,1.002322619565632
36341,540,271.1472319713613,7452.360819484647,1,36243,1.0004166689757077
36342,540,273.22567332874644,11549.2757484371,1,36244,1.454738221256081
36343,540,288.1552411300346,38946.855148947485,1,36247,1.0011437578368885
36344,540,291.23580567733103,57753.627165930855,1,36249,2.1267293513390726
36345,540,311.1716625976562,14514.945656604768,1,36346,0.9832971929910173
36346,540,312.15495979064724,10548.292925118552,1,36345,0.9832971929910173
36347,540,317.5806843095586,255188.2734794813,0,36084,2.4588627697981553
36348,540,329.18267822265625,10148.576394240352,1,36349,0.983822152634275
36349,540,330.1665003752905,11505.46001335018,1,36348,0.983822152634275
36350,540,339.166478764397,16906.222627433013,1,36088,2.0000000379670433
36351,540,357.176322191815,30820.02696020437,1,36093,2.0000000258733537
36352,540,375.1877550496235,7642.686390285578,1,35963,3.614416115911511
36353,540,390.304303584208,36244.77645984679,1,35964,3.2215827748800328
36354,540,402.0981633911128,277637.5746533912,0,36098,2.177457271287435
36355,540,408.1879843917548,8688.662287151112,1,35965,4.268451908240474
36356,540,426.19641559528856,17306.44802245554,1,36257,2.180149700227267
36357,540,444.2093624538845,16485.246346314747,1,36260,3.454333683040314
36358,540,461.1513694038604,16402.560540257884,1,36261,4.203247981388122
36359,540,519.3474446422649,15642.194626322333,1,36109,2.194966008915564
36360,540,525.7878484244299,50848.81483120388,1,36361,0.5020808960507566
36361,540,526.2899293204806,32257.113624879068,1,36360,0.5020808960507566
36362,540,569.3044075578346,26658.593336732145,1,36363,0.5004636261664928
36363,540,569.8048711840011,12107.09327907472,1,36362,0.5004636261664928
36364,540,594.8082984790467,12888.664575744093,1,36113,2.055997911191471
36365,540,603.8123065538642,14208.751338296684,1,36366,2.9133792913553407
36366,540,606.7256858452196,7972.233201521813,0,36365,2.9133792913553407
36367,540,612.8172496448864,98226.3779207388,1,36116,2.0603928708368633
36368,540,620.3947967299841,48265.46936258875,1,36116,7.359327491637322
36369,540,636.3467959724896,91354.74511502704,1,36117,2.000000005220177
36370,540,703.8700433193109,26768.286478678387,1,35864,6.938884484225765
36371,540,712.8748460419324,124056.004348714,1,36119,2.059424116312197
36372,540,735.4228721003961,52906.353177328245,1,35976,4.1785632862367725
36373,540,783.4136326287382,129040.71917872276,1,35868,9.335802024216797
36374,540,850.4491079407865,105233.56536246576,1,36375,1.0009019187388049
36375,540,851.4500098595253,29784.81907872257,1,36374,1.0009019187388049
36376,540,963.5329290257268,68365.06351850671,1,36377,0.9997995808523683
36377,540,964.5327286065792,24460.15047483818,1,36376,0.9997995808523683
36378,540,1050.5686557167455,137568.26454537374,1,36379,1.002200310418175
36379,540,1051.5708560271637,78943.16233360476,1,36378,1.002200310418175
36380,540,1137.5958388598997,78534.56352932773,1,36381,0.9977398945434288
36381,540,1138.5935787544431,33186.328902981295,1,36380,0.9977398945434288
36382,540,1152.4373791410992,306718.5241357436,0,36383,0.5258481855976243
36383,540,1152.9632273266968,185010.07989318983,0,36382,0.5258481855976243
36384,540,1224.6308014698518,141291.38777472178,1,36385,1.0002973507612296
36385,540,1225.631098820613,75876.31517642278,1,36384,1.0002973507612296
36386,542,147.11087981859842,72044.9688209792,1,36398,1.000000519939187
36387,542,173.12858067296486,241074.99979069747,1,36405,1.0000001162887941
36388,542,201.124949476454,80109.1877089474,1,36414,1.0000000292317355
36389,542,242.31167508870573,155468.6179815343,0,36334,2.006524069988925
36390,543,101.07112053765192,25378.005396129465,1,36391,0.9840867363619736
