spec_no,mz,intensity,signal
660,102.0733931043718,9029.80963978869,1
660,103.0540718120304,8724.105292648566,1
660,105.1070283255991,198866.098379636,0
660,108.05608956041566,12422.172327195402,1
660,108.16949902234224,8634.872331080973,1
660,110.07192007955732,58235.53944045506,1
660,110.5065986326328,12551.023611561004,1
660,110.61421210024535,15856.844917361475,1
660,110.62091313488078,24793.31169433594,1
660,110.72915662608337,8407.416934427629,1
660,111.05474667867024,3259.823839975993,1
660,111.0742046943622,4559.772805859738,1
660,112.08698597625272,7152.675088609283,1
660,113.07074566422222,5615.520854038295,1
660,115.08677151610756,15872.508887494198,1
660,116.07040202617644,9111.574784178,1
660,117.05674430518464,4681.589390899589,1
660,117.6147042371852,9513.393762622503,1
660,117.62053024820436,12934.149756526534,1
660,117.72776785684287,21748.16160089744,1
660,117.83462539126394,4805.822892118092,1
660,117.84281791101834,16193.477238568144,1
660,117.95228264997274,4411.859450363188,1
660,119.0487370631078,5963.699585302393,1
660,119.08130356759736,3289.114429184885,1
660,120.06961137874778,29417.753626047,1
660,120.08350753378792,82262.23771352494,1
660,120.62457544235956,4440.064503503224,1
660,121.08413674731806,9303.308339599307,1
660,124.83389412619852,3469.9912318004262,1
660,126.05443840962978,3872.820949273607,1
660,127.04968512207644,3883.604036641898,1
660,127.08609961050529,9022.51329938394,1
660,129.06590272808302,41523.76477328049,1
660,129.1058077458145,88787.40727162475,1
660,130.04959582148643,15697.772902686498,1
660,130.0663068784279,36943.253489612725,1
660,130.090144638842,70602.3685145622,1
660,130.10554893624987,8084.843785532204,1
660,131.07106123893493,5348.480476231729,1
660,131.08513400429177,23990.20916251652,1
660,131.11728524898297,11125.565546889333,1
660,132.07889191158233,13059.69079279824,1
660,132.08109938721296,13307.688261974175,1
660,133.0463296709728,13954.845095697254,1
660,134.04420721230386,3014.975139714089,1
660,136.07472244645035,92578.03540327554,1
660,136.0852433037512,5009.226039401445,1
660,136.6316962728695,3032.8178906602925,1
660,137.07861827542192,6327.661597227984,1
660,138.05422246729637,12409.577619441929,1
660,138.06414243553866,2981.6469179468663,1
660,139.04937232719672,6074.362203632955,1
660,139.08621071028884,3590.7779554102544,1
660,140.08151673941776,6718.289283989216,1
660,141.06556507243153,16840.876563613478,1
660,141.10180910628364,8223.887626678264,1
660,142.12211744062176,7874.014263439465,1
660,143.11680080540373,49226.61909631304,1
660,144.12093809539198,6607.649024061128,1
660,146.18714975629533,3771.432244873047,1
660,147.07548123085775,4370.69815589297,1
660,147.1117565095353,175005.8515318355,1
660,147.12578541668572,7411.677275825161,1
660,148.11574577728766,13210.08867643894,1
660,152.10606149832407,3888.1291859944654,1
660,153.06503014502587,3563.0915609879926,1
660,155.0820530450832,10001.336904782302,1
660,155.11696396317592,5695.119705599408,1
660,156.07581886946463,3578.083516229333,1
660,157.05915801104376,10670.87584587546,1
660,157.06230785743523,6872.9293074901125,1
660,157.09624675091047,5067.236861104177,1
660,157.10780792681192,5435.133589897489,1
660,157.1328719923701,11490.799012382276,1
660,158.09188722949818,25894.85400520746,1
660,159.07595573783072,21877.11404987282,1
660,159.09096625109464,105070.76398148044,1
660,159.11052543494353,7555.801843572726,1
660,160.09407041091328,11924.146478082228,1
660,165.1020735873971,6964.649231810211,1
660,166.0608671669648,4827.865962625664,1
660,167.04458503866016,3929.387698055653,1
660,167.08483659942692,19352.153051550475,1
660,168.07177880692154,21769.755300234443,1
660,169.0674898788084,16076.31881105922,1
660,169.0951126566694,7261.109639959979,1
660,169.13268848732022,26121.63002780835,1
660,170.06135650634766,4674.496222167969,1
660,170.1358942492255,3494.4904766022973,1
660,171.07565110070365,6261.856158120291,1
660,171.11237326654074,25176.93390419415,1
660,172.07166455139466,4319.914716461795,1
660,172.11426710591886,3516.7016413182387,1
660,173.09154206562818,21062.31578498158,1
660,173.12815541701323,18407.20512362578,1
660,175.11762409167724,120662.27010141556,1
660,176.11533687425697,8830.094640449855,1
660,176.12187041734396,9923.643635969413,1
660,181.05932866610013,7764.076613597381,1
660,181.0608257039388,7493.174219868978,1
660,181.09594355808213,5959.397340431642,1
660,181.13252672528296,6022.876166430867,1
660,183.0757092538589,3860.6983486294334,1
660,183.1121615631806,11863.443373345965,1
660,183.14864068588025,17537.541210745796,1
660,184.07147173021664,2873.0825983891723,1
660,185.0549680434304,14893.398913390172,1
660,185.08953382495005,6711.71838602263,1
660,185.10440467324457,19296.476283824133,1
660,185.12792384592,15335.832271814996,1
660,185.16412013971336,6242.189588570045,1
660,186.08733981031472,134700.9646441684,1
660,186.1037272306589,8627.307505754325,1
660,186.12277244799063,6522.626031733741,1
660,187.0707457742573,7117.505134153432,1
660,187.08860849106537,20985.528669106607,1
660,187.10685165405275,4707.311698888143,1
660,187.14571344536205,167716.12811788803,1
660,187.1671068935321,4511.240884685149,1
660,188.14760628092023,33901.62442853565,1
660,189.14824633202696,3363.1567619856787,1
660,191.1078404570124,8099.701054944011,1
660,195.0752845125577,56139.89310494534,1
660,196.078355206554,6548.219294311916,1
660,197.1283466272187,40390.064529896976,1
660,198.0867482388473,11577.487067971815,1
660,198.1260759736313,5297.264145271097,1
660,199.07056194412164,6581.9598608002925,1
660,199.10695404841985,6595.390758810372,1
660,199.14356442612683,7797.014018970266,1
660,199.1785775004953,3759.015323871115,1
660,199.18063089856363,7332.974169234948,1
660,200.1023653470553,6638.467602625549,1
660,200.1385861151823,13003.51852110399,1
660,201.1236660268047,39036.35309631046,1
660,202.08208623698337,3873.621133596786,1
660,202.1257060895648,6797.62694279262,1
660,203.0653234098937,8920.144657198236,1
660,203.11373174758185,45788.34009864444,1
660,204.0845447941049,3979.80240903476,1
660,204.1154987110811,7560.081969541662,1
660,204.13347494191137,3215.102040504587,1
660,205.0916109293917,3484.980607749772,1
660,207.11173302341223,16998.336459926428,1
660,209.0548517340069,5108.385416666667,1
660,211.1068597247956,5391.544726588615,1
660,211.1434355462417,16655.56668165531,1
660,211.1787038475576,3595.486378679372,1
660,212.10288003478388,59898.306082253504,1
660,213.05035727080104,5617.841934562664,1
660,213.08657078871525,48183.72928105209,1
660,213.1052542183189,7936.87038686388,1
660,213.15782630198285,4246.839393678516,1
660,214.08513251973383,5263.560843883213,1
660,214.11770908723628,5033.74380677767,1
660,214.153932955172,4342.46678578603,1
660,215.13752537460417,110964.89783850836,1
660,215.158071131794,5941.9165028238585,1
660,216.0970868283932,8510.55123007215,1
660,216.14241278349465,22850.6290990801,1
660,217.09446982063992,4558.536737079371,1
660,219.111796764027,4459.503817915483,1
660,221.1275506331094,3852.1643753435146,1
660,223.0705725474708,14370.018335762172,1
660,223.1064160350355,3215.395250839395,1
660,223.15445024421416,4258.203446218767,1
660,224.10279363458807,3297.6470974454014,1
660,224.1376773548775,3518.232023329962,1
660,225.09812032259427,8279.870228712376,1
660,225.1223212097086,17898.4150595389,1
660,226.08243352270583,15925.39867697958,1
660,226.1183048166513,43847.60512691849,1
660,226.15343693479537,9371.135407856144,1
660,227.06505380854432,7401.396174581428,1
660,227.1119107616191,10743.35596815686,1
660,227.13301322328533,8466.69886601922,1
660,227.1747846636856,5054.16845877798,1
660,228.0973252992372,4402.54133679158,1
660,228.1339406569799,23801.658475496806,1
660,228.1697092288878,16778.800960792272,1
660,229.11714591150687,26743.016037183934,1
660,229.15369012466024,8317.63765093764,1
660,230.0767605296797,4995.635664062246,1
660,230.1134008900615,64504.17404016191,1
660,231.06132716758577,60780.895921105366,1
660,231.1151598579562,9749.35132559214,1
660,232.06850392008064,4142.867086739376,1
660,232.164293431524,9232.815314854355,1
660,233.1281509618021,3984.239388299193,1
660,233.16483444850635,6318.386888766399,1
660,234.1227826904297,4805.767283592224,1
660,235.1101874388181,7886.917083098338,1
660,235.12450637817383,6548.427431305249,1
660,235.1422781345064,4324.255481515733,1
660,236.1384136534573,13847.728806345089,1
660,237.1284901722368,5576.723295510534,1
660,237.19457942502507,3712.891585888102,1
660,238.117868775096,5791.789489817131,1
660,239.174085246088,4973.043087327878,1
660,240.0973999103431,67070.12965009472,1
660,240.13347875492653,13547.22144742512,1
660,241.08163467407223,142630.31477327755,1
660,241.1027075311412,7622.109159718389,1
660,241.13339413177985,10311.2579484948,1
660,242.08426035621952,19153.646157439274,1
660,242.1098523100545,4930.520232521141,1
660,242.1498722738625,71099.3553932197,1
660,242.1857852118356,22921.05985313143,1
660,243.10885807988163,52393.35855352843,1
660,243.1314779745566,9282.319918503632,1
660,243.1522628355942,16460.591421332985,1
660,243.1888619714392,6080.647836656882,1
660,244.0911632348161,6912.361057007511,1
660,244.16464074498063,6748.82922681082,1
660,245.07513455604308,5414.0477129182855,1
660,246.15574711876656,25545.88372083428,1
660,246.1815830475004,93217.81747208518,1
660,247.18367151575765,12630.817084894406,1
660,248.0675377019957,4825.996693637784,1
660,249.1224449213952,4007.4325925700496,1
660,249.15864390036745,6656.466050547263,1
660,251.10291773976843,3847.771394288618,1
660,251.1492159924888,7771.334973189457,1
660,251.54715586324653,233759.06204302344,0
660,252.1070880810749,7704.781927280901,1
660,252.13226513792145,5375.472247429082,1
660,253.16571207654115,33538.63499278441,1
660,254.1492150649332,111642.04204968504,1
660,254.17066232383104,4875.00613936952,1
660,255.1521279903195,28421.83313878209,1
660,255.2064328213841,23555.84276962684,1
660,256.1285077263327,4137.8034825717705,1
660,256.2082428322699,7312.223411459672,1
660,257.12364640909243,6855.296220372665,1
660,258.0861420232599,13296.849969315965,1
660,258.1086096907191,66435.0160843355,1
660,258.1478003525152,8752.617805847307,1
660,258.1613741643124,31991.310654463407,1
660,259.1105803672713,9791.247779537933,1
660,260.1962531733559,15271.69686186106,1
660,261.1573058581743,5109.668684099542,1
660,263.1380883666584,3770.478992608877,1
660,264.1332364555027,8013.394404721467,1
660,265.11685212125485,6233.529971253831,1
660,265.1896912751374,7819.7691293787075,1
660,268.1290379850057,6130.986222839951,1
660,268.164843306108,5344.680186906295,1
660,269.1245221621822,16154.821183144966,1
660,270.14644439460693,4449.45338560198,1
660,270.1812035023082,7166.92310069691,1
660,271.1761258853379,57588.50688182923,1
660,272.157328882645,81704.89574627198,1
660,272.1662229880308,29236.48462702154,1
660,273.1629528008412,18986.69723364432,1
660,277.15400113764497,4216.962845939951,1
660,280.1290608584609,8469.860298609625,1
660,280.1647533567148,4806.976751471078,1
660,281.16110277400475,25258.78684226834,1
660,282.1440021550929,62802.87421151598,1
660,283.1453462536703,37298.480878539376,1
660,283.20111886366783,31310.02383215776,1
660,284.1507311970198,3932.717791421073,1
660,284.2030735194126,11040.62694148631,1
660,286.1159578159877,7953.7716787774225,1
660,286.1513504437952,14854.69846611695,1
660,287.1334471935008,13084.1330044421,1
660,288.1353217895774,3971.643172868716,1
660,288.2028231333537,26226.97261586502,1
660,289.1833318499817,5203.225286598588,1
660,289.2082814143254,5816.799107947716,1
660,292.1287893363974,3603.039188379726,1
660,297.13204307664216,8199.809898214367,1
660,298.1382379073131,24387.26193428764,1
660,298.1425636228451,12373.53531429196,1
660,298.17463827396625,7313.496101814959,1
660,299.1713745358433,154835.33418143252,1
660,300.1761013445416,42018.03644434124,1
660,300.22579846191405,4100.119058563232,1
660,301.1767079671224,5535.489090004946,1
660,304.12862830739385,6764.760134949278,1
660,308.10428946358815,4964.273243253193,1
660,308.1589600783128,17798.804655801334,1
660,308.16201411256003,13376.720955096254,1
660,309.1561190956517,16893.258414102063,1
660,310.1029063578184,7960.457577777998,1
660,310.136681403903,4883.031970282286,1
660,310.21146719796315,3832.602037007468,1
660,311.1380181918487,22473.086712382337,1
660,311.17068673804835,5978.532963065516,1
660,312.15326022509464,4878.03501183646,1
660,313.1144605219759,4296.417083779707,1
660,315.1437889589082,13057.952706476965,1
660,316.1542219026821,7388.917132099782,1
660,316.162294269773,5479.617325195661,1
660,316.19683793935263,6750.77713044092,1
660,321.2277864728655,8218.452228848897,1
660,322.21176092519306,11089.74883296486,1
660,323.1718140590338,6285.388904834971,1
660,323.2130478367661,5701.156280825837,1
660,324.081995010376,8162.182517394423,1
660,325.15167430090526,7362.74504498073,1
660,325.1868765242977,34109.51495091285,1
660,326.1341920035226,5816.348466723306,1
660,326.188406121591,10254.47172659406,1
660,327.1321642326586,6853.5819785894255,1
660,327.1662582849878,80906.20527274396,1
660,328.11245463126835,5268.648661286392,1
660,328.1691943478551,25288.178972874724,1
660,329.1259769041147,6622.74336427717,1
660,331.16365852569066,7322.993355372764,1
660,333.18867305659984,29107.40244750525,1
660,334.18828723967675,10224.27012798468,1
660,337.11305393178554,4315.245292097436,1
660,337.1502916051986,5858.363227855833,1
660,337.18641802106583,16458.387231749126,1
660,338.09779588438624,28626.41901427893,1
660,338.14427970840546,4839.709603578031,1
660,338.1841425569308,10618.996766843462,1
660,339.16593032029346,13970.065244850342,1
660,339.2026034970827,4520.508580525716,1
660,339.238582971786,49015.0609511236,1
660,340.16698532368486,3946.949048540584,1
660,340.2420871455055,11684.51289519858,1
660,341.1819102682905,164944.44436005456,1
660,341.21752404077193,8543.639566770127,1
660,342.092673719721,19913.29795567044,1
660,342.18328791792675,26816.628748491246,1
660,342.2090943709664,5866.032176237521,1
660,342.4062133603754,565685.8756302396,0
660,343.15250607476247,8158.283290157481,1
660,343.19730560941844,48869.86545881801,1
660,343.2336712620289,4153.091112390608,1
660,344.1448501159098,25935.57730230884,1
660,344.2015813809689,17847.059864022798,1
660,345.14812727708085,5093.368836857722,1
660,347.10120331544647,8509.454438625742,1
660,349.22273724301874,4490.921882972585,1
660,350.21190562146774,3706.695959981452,1
660,351.1658007303874,5707.720729907353,1
660,351.2048236262189,4848.722260189753,1
660,352.0436147196299,239122.0746569367,0
660,354.2131574637525,8347.492771365889,1
660,355.12442956594475,71361.20610198223,1
660,355.19563069436026,24085.2660134968,1
660,356.10753826207025,110109.14176427516,1
660,356.19425445811663,30869.754399586687,1
660,357.11083332543234,19692.57250407691,1
660,357.20687522350903,6638.241554136679,1
660,357.2489708701333,144298.94094050062,1
660,358.2515476041503,22673.138111312583,1
660,359.2035444577535,9826.43030079206,1
660,360.10328529294856,21294.93635064117,1
660,361.1527842371917,9395.05169509068,1
660,361.1964335463297,11069.768302228636,1
660,363.16612632186326,6787.8776385618585,1
660,364.19788859526784,22540.591304920985,1
660,365.1814813149942,95562.30793562836,1
660,366.1844903513871,41346.63581154228,1
660,367.190578446617,8508.694370901452,1
660,367.23364020823135,82049.4447285148,1
660,368.2366337222948,34913.16826975231,1
660,369.1765096064783,165322.74540421128,1
660,369.2322384829813,5172.975928937885,1
660,370.1783242628804,24259.06177216716,1
660,371.43160092664834,278798.48630863935,0
660,372.1530354351079,10090.009407410927,1
660,372.2247121268456,13520.230229299004,1
660,373.1367175558339,35512.78507385876,1
660,373.1485328274453,23622.032038888592,1
660,374.1533530774967,8721.074883424035,1
660,377.1260875130472,4288.33395392692,1
660,379.2031592313575,4674.8274251342455,1
660,382.127475035818,7443.758462504336,1
660,382.209065916677,146705.51790733187,1
660,383.2048630095252,66918.47368867561,1
660,384.1955553439752,24860.348695792632,1
660,384.2572458679773,14351.431970387042,1
660,384.2611952887641,11881.9389646954,1
660,385.1961234734983,6361.570155165633,1
660,385.24442213063753,23071.59191124195,1
660,386.247068062356,10801.35575802828,1
660,387.2724246578617,33232.84078639504,1
660,388.2733547044837,19040.63478084509,1
660,389.1081322415947,14217.64867809662,1
660,389.2545362389606,9031.760313034058,1
660,393.2487070150751,6701.530492117439,1
660,394.24879912925337,5294.873192703692,1
660,395.13504791259766,4960.101032559834,1
660,395.2284181604835,5308.086260538451,1
660,395.4592770959353,142980.8448009403,0
660,396.1922520228795,10032.646798270089,1
660,397.1742039607121,8281.284432083521,1
660,398.1683061019234,7002.942796354709,1
660,399.15003565363673,11876.332414355868,1
660,400.2191728623532,208423.13925954915,1
660,401.2231932160604,86603.79028005232,1
660,402.2242176689698,16126.787935998373,1
660,402.27059268126914,5086.464215171441,1
660,404.1526036508766,7933.658886259151,1
660,407.11858147170943,24492.495918080287,1
660,409.1742253968553,7251.379548884995,1
660,410.20266554905817,5542.73756142763,1
660,411.2078879884052,4786.737582134111,1
660,411.25903173436456,48169.5252125684,1
660,411.26091335130775,39821.46649343034,1
660,412.16207452411015,15055.469037548652,1
660,412.261601262716,29302.756112634503,1
660,413.2130607229764,7398.299703354132,1
660,413.26265931545646,6338.228607862668,1
660,414.21023729449473,15689.35130334327,1
660,415.1822775840759,11513.816030713171,1
660,415.2316360953469,6166.791448215268,1
660,415.569848174907,516608.1421006657,0
660,416.4930176293072,377270.9080280634,0
660,422.1636503503678,11838.046435650358,1
660,423.7437609087284,10210.680335457577,1
660,424.1706699818872,6562.910239725806,1
660,424.25203487772336,9827.022564708011,1
660,425.1296395593005,87003.06040666177,1
660,426.1313709259033,18893.65376332601,1
660,427.1845329978249,13839.051275660777,1
660,429.1872360803882,61837.93495520359,1
660,430.19127446682376,15790.42657928242,1
660,432.26071201345934,161855.11318759937,1
660,433.2631498477654,44409.96959480697,1
660,434.2513066996699,6082.1907756380415,1
660,435.1141612126277,21240.41628394494,1
660,437.7422847148008,10651.293043988306,1
660,440.24905700119496,9028.64795299114,1
660,441.20282958984376,9110.12259552002,1
660,442.1557384577947,6353.644145157904,1
660,443.1408780254896,54576.71241710035,1
660,443.2344424225563,3815.7650835380073,1
660,444.1441324254969,9815.240789937448,1
660,445.19334767523145,7996.79135117518,1
660,447.1944504515432,12167.253462611678,1
660,450.2716134002854,31583.597246228,1
660,451.27046261233886,23008.563904678904,1
660,452.138560363512,16061.681012246176,1
660,452.1413963537648,16882.950648374517,1
660,452.2654899973506,7702.324059768643,1
660,453.125194140625,95530.1077375,1
660,453.2068464885386,8969.192228568616,1
660,454.1279228734606,21968.799785948893,1
660,454.19095809371385,4865.925639060692,1
660,454.7836974956043,81400.9604463865,1
660,455.17721478692414,13430.342306770128,1
660,455.28491218742505,33011.02127169831,1
660,458.2442092278576,4912.959281695178,1
660,460.2527874946594,5352.913917630911,1
660,462.1643929367431,18431.59497654381,1
660,462.2339549345129,5478.567377008177,1
660,467.2950005437479,26723.36355690538,1
660,468.2846688367649,39806.81125682842,1
660,469.2849610865801,21836.86068638988,1
660,470.1141922633489,299306.05353389104,0
660,470.1516092300415,192454.70444250107,1
660,470.2302817275241,21600.7708691418,1
660,470.2881635793949,4685.971081484333,1
660,471.1357145918177,414872.3438953295,1
660,471.2335550327494,5990.947460850482,1
660,471.2434707070417,11506.566686130462,1
660,472.1388707560439,95771.62404123262,1
660,472.2506599953647,7263.720902144085,1
660,472.7554542997963,8553.838835365752,1
660,473.1356959135636,16989.669371563454,1
660,473.25269501051423,4626.57175592263,1
660,474.2834048530164,8255.610730753158,1
660,477.282703256862,10071.985018592468,1
660,478.26824081078007,27249.357426182607,1
660,479.26734700752354,17797.00187541072,1
660,480.2574143557204,27056.37365908967,1
660,480.2639730184286,21726.875355133423,1
660,481.26268870928135,19359.80838893217,1
660,482.2577809337079,10725.797515947794,1
660,482.2633920256624,9070.007641325292,1
660,485.30667693632887,88041.19788865218,1
660,485.34889419764687,119936.9518617408,1
660,486.23598136153873,17821.757130504433,1
660,486.30998989780255,56770.83818951621,1
660,487.2344901035205,10229.136933591762,1
660,487.3121289239414,12262.288595964368,1
660,488.1625275602046,34939.307368315865,1
660,488.2317086356027,5419.343966302872,1
660,489.16457872505646,7774.811895209623,1
660,489.7746338961417,5139.663399037144,1
660,495.2930324209525,54893.47453508879,1
660,496.29315849875104,38565.87987501118,1
660,497.2851125898152,16596.802603937413,1
660,497.7866916853709,18865.93300846162,1
660,498.21189011527866,7477.244152814741,1
660,498.22359921950704,8615.27554055517,1
660,498.288622936057,30406.491133439475,1
660,498.7896822949389,10788.029657750696,1
660,502.1931441404639,8700.410040273131,1
660,504.2458496758621,55201.9709569395,1
660,505.2479297779225,12806.470483991834,1
660,507.2275172462148,6762.022129279523,1
660,511.2260062925277,9981.664833745648,1
660,511.75159552586257,496510.8948239613,0
660,511.7758903071565,8227.129840433372,1
660,512.2712881288177,6711.081874944671,1
660,512.7690016223538,11625.507180542614,1
660,513.3053954097641,37717.639851642896,1
660,514.3061096449665,23960.718197100254,1
660,515.3058197644292,6374.17615095311,1
660,516.3133060738392,10540.37496822209,1
660,517.3154357419257,7783.085976621101,1
660,519.180883297975,69275.74460481959,1
660,520.1892242018123,17786.421671466775,1
660,520.2025422003576,46280.52160548865,1
660,521.203073446033,11819.42023608754,1
660,521.2754668869562,7447.974450477264,1
660,521.7749520718263,10762.760181448635,1
660,522.2738463411627,6665.912598206824,1
660,524.252115503513,15347.373379313498,1
660,525.2487757785577,7786.176216579619,1
660,526.2142218138611,9393.688614539991,1
660,528.2549202446231,31309.206172234764,1
660,529.2517657858788,9971.938002371377,1
660,529.787007593147,72302.40350503086,1
660,530.288664969501,163537.38929594998,1
660,530.7889628940159,81327.80244462755,1
660,531.214309067754,4837.833847837838,1
660,531.2895437186105,25161.977026666915,1
660,531.7886954460355,6064.9500570560685,1
660,532.2386668908142,154675.01694467076,1
660,533.2432675844664,34676.27630343004,1
660,537.2934215025643,316264.3019389863,0
660,538.2128501111961,36568.49141152645,1
660,539.2045963931846,19656.27865968556,1
660,539.7283308036834,8445.104319131997,1
660,539.8366797460269,18638.97031601161,1
660,540.2281749150525,5468.919980734995,1
660,541.2732260567801,15928.272129936824,1
660,542.2949998038156,20899.77957781724,1
660,543.2951061400313,44450.66525648048,1
660,544.2236731469214,9529.925570027812,1
660,544.2960330738741,12591.151473999023,1
660,550.8050356624992,102257.80517722272,0
660,552.2481066542888,4463.466512521108,1
660,553.7440059886259,8987.61816079632,1
660,554.9822721938799,309319.2469775928,0
660,555.2422718471951,17569.53754236963,1
660,556.2248201246385,69169.36617487128,1
660,557.2283764600284,21532.287923465585,1
660,560.316947420515,52527.47451354088,1
660,561.3246811230978,19611.16597472132,1
660,562.2529378108841,26565.63170467006,1
660,562.7554662884999,18363.85549487204,1
660,563.2553176249354,8461.028727785615,1
660,565.2253855140976,8158.019829245175,1
660,566.2090504517245,29307.00709552464,1
660,567.2114136858685,9235.876961465288,1
660,567.2891262980645,5654.299044196989,1
660,573.2514461910531,13764.043267027597,1
660,573.335593166378,62835.47801013405,1
660,574.255508131812,5697.11582751365,1
660,574.3383535731253,48664.21647355364,1
660,575.3448662035393,7999.750631650289,1
660,580.2954822187664,7322.408264865395,1
660,580.4167457955782,12286.325484072577,1
660,583.2345513583851,64994.899545062966,1
660,584.221532832513,119816.3907741713,1
660,585.2233667867592,33448.0016184689,1
660,586.2291688358082,7253.768475813024,1
660,586.8299825212597,11096.674256775445,1
660,587.3265326932731,8199.38463534313,1
660,591.2449483235677,10773.09374402364,1
660,592.345832170759,7677.413171168736,1
660,598.4283134477749,94987.43815235648,1
660,599.4268640325975,22948.069819487344,1
660,601.2463529527078,20694.39962425724,1
660,602.2492997125285,6984.443571292802,1
660,607.9747381081345,463639.6899143953,0
660,609.2484001050453,20862.62617402184,1
660,610.2516332315215,7322.977074264634,1
660,611.2926590610558,7776.282492204451,1
660,622.268487144919,8089.986270680147,1
660,624.30671324911,9234.98253660564,1
660,626.2894487453781,7973.463534316337,1
660,628.3254997439501,9416.393887742472,1
660,629.330511260451,5433.370869285182,1
660,632.7866862436359,6671.166753533181,1
660,636.2672637726043,6266.690379322826,1
660,636.5977102238617,395779.6652262274,0
660,637.2469626211453,26828.62411292892,1
660,637.343906217008,12248.861294452565,1
660,637.8649024140063,5542.6864494557,1
660,638.253567935499,11559.919319304952,1
660,638.364513243511,20191.079772486355,1
660,638.8677074426654,373067.3478063215,1
660,639.3715598366477,275012.80483994534,1
660,640.3093819055366,11453.194105934192,1
660,641.3337451665088,11419.842633179944,1
660,642.3116261586721,12899.751210637303,1
660,644.2937484040277,5895.6375046585135,1
660,647.6890566204748,75631.58079143075,0
660,651.3133927921853,15956.7038533995,1
660,654.2714853392205,51717.756142662976,1
660,655.2649409928212,63263.989917557934,1
660,655.7947888751363,13611.548037506813,1
660,656.3104942321777,24852.990682144165,1
660,657.335139322624,48433.54174419101,1
660,658.3439783230634,23922.75555239395,1
660,659.6046407267775,473151.0705357941,0
660,661.3141658430598,7868.855121198907,1
660,661.3274101922976,6825.309472052043,1
660,662.0268126826799,183641.8353189708,0
660,669.8637523348369,7548.499399094355,1
660,670.3663988249255,37114.14772956935,1
660,670.8658985702652,23448.107099181576,1
660,671.3666153380325,10648.631773879408,1
660,671.946861952527,451162.6540089497,0
660,672.2890342984881,15156.532275881083,1
660,673.2955017089844,9429.49362418311,1
660,674.363649890681,214880.3804039492,1
660,675.3662557756245,80867.90485683459,1
660,676.3710837575187,19284.10220363921,1
660,676.8898691242118,274125.435390324,0
660,679.3064636691691,103928.94803721238,1
660,680.310079645983,29112.591290213844,1
660,682.3288732732384,11477.628606907372,1
660,684.3476205613878,38139.86267400847,1
660,685.3487604863226,28558.655061980426,1
660,686.4304771268899,28776.732228545527,1
660,687.429603056749,24525.83386878544,1
660,688.4264725629021,6575.211082128216,1
660,693.3053839451406,10722.798710708394,1
660,693.8059151333225,185705.4573405514,0
660,694.3290587308114,5067.1851174070125,1
660,695.3276564075101,6472.227751670345,1
660,706.3891738153274,18480.015639274352,1
660,707.3869414696327,12422.296221806451,1
660,710.327360480962,19049.30559468713,1
660,711.3304546602923,10526.329887276264,1
660,713.3520359793109,6152.050697920565,1
660,721.3310191791115,8989.39951191511,1
660,722.3513801651771,13559.933176474138,1
660,723.8095083764558,13115.594930613614,1
660,724.2878112792969,9781.750024736542,1
660,727.3531354218132,22457.514040928112,1
660,727.4863182407641,12260.756408691406,1
660,728.3538785758994,11498.84609548699,1
660,734.2692034156825,5104.89051191145,1
660,735.5465974407635,5677.910980550314,0
660,738.354086583354,13287.59617325984,1
660,738.3660958779825,20308.2804136534,1
660,739.3663519723075,9655.472958809987,1
660,740.2882214864095,6240.790019416809,1
660,741.2914035681522,7972.078945429638,1
660,742.2925888282665,5790.898637529733,1
660,745.4967977638069,204510.1039041594,1
660,746.5016072591146,61718.69136332288,1
660,751.2904051000422,13034.216875382444,1
660,755.3854423401848,23786.62702990336,1
660,756.3738190802359,12682.153925254152,1
660,760.8547798874032,9541.29354049813,1
660,761.3540785629862,8817.13415019809,1
660,762.2643800888384,8705.64131106606,1
660,768.3126319255304,54717.3000542037,1
660,768.8745637116609,16912.23352928411,1
660,769.8710056470788,39428.39171547268,1
660,770.3125693371675,12119.743495835466,1
660,770.3267911470854,15049.67046684852,1
660,770.4512107283981,14920.917586432564,1
660,772.3696220799496,5990.160451707087,1
660,775.4105086864664,7123.584765645781,1
660,777.8818731876195,197911.78585643432,1
660,778.0800289938924,66585.69404306906,0
660,778.3833360671997,182691.29446144105,1
660,778.8887462325507,108963.94382163112,1
660,779.3109624719107,53616.995317192486,1
660,779.8139717795632,21419.08502588644,1
660,780.3304922921317,6544.808798910189,1
660,786.4098245281062,41363.84010450808,1
660,786.9068340781508,21868.799111069435,1
660,787.4490774415895,151959.63773932823,1
660,787.8266916610353,421601.9105621209,1
660,788.3267487359252,306207.8702235181,1
660,788.4485320228944,82580.31751838725,1
660,788.828055826823,24490.963236964028,1
660,789.4514280377012,141107.69160688767,1
660,790.4289600513599,9069.262339952256,1
660,792.3884409209828,35512.21334801191,1
660,793.3893475252039,13870.948656418745,1
660,795.3745930306864,7906.661298548615,1
660,795.3856715572973,8069.341660412118,1
660,797.4292090464446,11592.645125933286,1
660,798.4270456149784,10658.795265683744,1
660,804.4527699346128,9153.12476869666,1
660,808.4062203615291,8050.837672213958,1
660,809.3933387816421,20459.773150700283,1
660,810.3931928781362,11581.642396202456,1
660,813.3886167605151,17652.108779051505,1
660,814.3912742801903,15386.059817829517,1
660,814.9619576578608,432032.518862562,0
660,815.3941847780917,12097.978227783771,1
660,816.0764857983316,131137.2084073379,0
